,id,related_bill__display_number,created,result,question,required,total_minus,total_other,total_plus,vote_type,session,margin,category,link
449,116803,H.Res. 369,2015-07-22T14:01:00,Passed,"H.Res. 369: Providing for consideration of the bill (H.R. 1599) to amend the Federal Food, Drug, and Cosmetic Act with ...",1/2,175,16,242,On the Resolution,2015,0.160671,passage,https://www.govtrack.us/congress/votes/114-2015/h451
450,116802,,2015-07-22T14:08:00,Passed,On Approving the Journal,1/2,169,15,249,On Approving the Journal,2015,0.191388,procedural,https://www.govtrack.us/congress/votes/114-2015/h452
451,116807,H.R. 1734,2015-07-22T18:10:00,Failed,H.Amdt. 673 (Pallone) to H.R. 1734: Amendment sought to preserve transparency requirements in EPA's final coal ash rule to ensure ...,1/2,244,12,177,On the Amendment,2015,0.159145,amendment,https://www.govtrack.us/congress/votes/114-2015/h453
452,116809,H.R. 1734,2015-07-22T18:15:00,Failed,H.Amdt. 675 (Connolly) to H.R. 1734: Amendment sought to require all inactive surface impoundments that begin closure proceedings to put ...,1/2,245,11,177,On the Amendment,2015,0.161137,amendment,https://www.govtrack.us/congress/votes/114-2015/h454
453,116811,H.R. 1734,2015-07-22T18:20:00,Failed,H.Amdt. 676 (Adams) to H.R. 1734: Amendment sought to require the owner or operator of a coal combustion residuals surface ...,1/2,231,10,192,On the Amendment,2015,0.0921986,amendment,https://www.govtrack.us/congress/votes/114-2015/h455
454,116806,H.R. 1734,2015-07-22T18:25:00,Failed,H.Amdt. 677 (Butterfield) to H.R. 1734: Amendment sought to allow the Administrator of EPA to prevent the legislation from going ...,1/2,240,13,180,On the Amendment,2015,0.142857,amendment,https://www.govtrack.us/congress/votes/114-2015/h456
455,116810,H.R. 1734,2015-07-22T18:42:00,Failed,On Motion to Recommit with Instructions: H.R. 1734: Improving Coal Combustion Residuals Regulation Act of 2015,1/2,240,9,184,On the Motion to Recommit,2015,0.132075,procedural,https://www.govtrack.us/congress/votes/114-2015/h457
456,116805,H.R. 1734,2015-07-22T18:49:00,Passed,H.R. 1734: Improving Coal Combustion Residuals Regulation Act of 2015,1/2,166,9,258,On Passage of the Bill,2015,0.216981,passage,https://www.govtrack.us/congress/votes/114-2015/h458
457,116816,H.R. 1599,2015-07-23T13:32:00,Failed,H.Amdt. 678 (DeFazio) to H.R. 1599: Amendment sought to require that if a U.S. company or its subsidiary labels its ...,1/2,303,7,123,On the Amendment,2015,0.422535,amendment,https://www.govtrack.us/congress/votes/114-2015/h459
458,116812,H.R. 1599,2015-07-23T13:38:00,Failed,H.Amdt. 679 (Huffman) to H.R. 1599: Amendment sought to ensure tribal sovereignty with respect to prohibiting or restricting the cultivation ...,1/2,227,10,196,On the Amendment,2015,0.073286,amendment,https://www.govtrack.us/congress/votes/114-2015/h460
459,116815,H.R. 1599,2015-07-23T13:42:00,Failed,"H.Amdt. 680 (DeLauro) to H.R. 1599: Amendment sought to prohibit the use of the term ""natural"" on food when a ...",1/2,262,8,163,On the Amendment,2015,0.232941,amendment,https://www.govtrack.us/congress/votes/114-2015/h461
460,116813,H.R. 1599,2015-07-23T13:50:00,Passed,H.R. 1599: Safe and Accurate Food Labeling Act of 2015,1/2,150,8,275,On Passage of the Bill,2015,0.294118,passage,https://www.govtrack.us/congress/votes/114-2015/h462
461,116814,H.R. 1599,2015-07-23T14:07:00,Failed,On agreeing to the Polis of Colorado Amendment to the title: H.R. 1599: Safe and Accurate Food Labeling Act of 2015,1/2,337,9,87,On agreeing to the Polis of Colorado Amendment to the title,2015,0.589623,unknown,https://www.govtrack.us/congress/votes/114-2015/h463
462,116817,H.Res. 370,2015-07-23T14:16:00,Passed,H.Res. 370: Providing for consideration of the bill (H.R. 3009) to amend section 241(i) of the Immigration and Nationality Act ...,1/2,174,16,243,On the Resolution,2015,0.165468,passage,https://www.govtrack.us/congress/votes/114-2015/h464
463,116818,H.R. 3009,2015-07-23T16:07:00,Failed,On Motion to Recommit with Instructions: H.R. 3009: Enforce the Law for Sanctuary Cities Act,1/2,239,13,181,On the Motion to Recommit,2015,0.138095,procedural,https://www.govtrack.us/congress/votes/114-2015/h465
464,116819,H.R. 3009,2015-07-23T16:19:00,Passed,H.R. 3009: Enforce the Law for Sanctuary Cities Act,1/2,179,13,241,On Passage of the Bill,2015,0.147619,passage,https://www.govtrack.us/congress/votes/114-2015/h466
465,117213,S. 1482,2015-07-27T18:57:00,Passed,S. 1482: Need-Based Educational Aid Act of 2015,2/3,0,55,378,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h467
466,117215,H.R. 1656,2015-07-27T19:09:00,Passed,H.R. 1656: Secret Service Improvements Act of 2015,2/3,16,52,365,"On Motion to Suspend the Rules and Pass, as Amended",2015,0.91601,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h468
467,117214,H.R. 2770,2015-07-27T19:15:00,Passed,H.R. 2770: Keeping our Travelers Safe and Secure Act,2/3,0,53,380,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h469
468,117221,H.Res. 380,2015-07-28T13:53:00,Passed,On Ordering the Previous Question: H.Res. 380: Providing for consideration of the bill (H.R. 427) to amend chapter 8 of ...,1/2,167,26,240,On Ordering the Previous Question,2015,0.179361,procedural,https://www.govtrack.us/congress/votes/114-2015/h470
469,117219,H.Res. 380,2015-07-28T14:03:00,Passed,"H.Res. 380: Providing for consideration of the bill (H.R. 427) to amend chapter 8 of title 5, United States Code, ...",1/2,167,26,240,On the Resolution,2015,0.179361,passage,https://www.govtrack.us/congress/votes/114-2015/h471
470,117220,H.R. 675,2015-07-28T14:09:00,Passed,H.R. 675: Veterans’ Compensation Cost-of-Living Adjustment Act of 2015,2/3,0,24,409,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h472
471,117231,H.R. 427,2015-07-28T17:27:00,Agreed to,H.Amdt. 683 (Young) to H.R. 427: Amendment requires agencies to publish in the federal register a list of information on ...,1/2,159,24,250,On the Amendment,2015,0.222494,amendment,https://www.govtrack.us/congress/votes/114-2015/h473
472,117230,H.R. 427,2015-07-28T17:36:00,Agreed to,H.Amdt. 684 (Smith) to H.R. 427: Amendment requires congressional approval for all rules proposed under the authority of the Affordable ...,1/2,167,24,242,On the Amendment,2015,0.183374,amendment,https://www.govtrack.us/congress/votes/114-2015/h474
473,117223,H.R. 427,2015-07-28T17:40:00,Failed,H.Amdt. 686 (Johnson) to H.R. 427: Amendment sought to add an exception to the bill for rules that the Administrator ...,1/2,246,24,163,On the Amendment,2015,0.202934,amendment,https://www.govtrack.us/congress/votes/114-2015/h475
474,117227,H.R. 427,2015-07-28T17:44:00,Failed,H.Amdt. 687 (Capps) to H.R. 427: Amendment sought to provide that any rule intended to ensure the safety of natural ...,1/2,244,23,166,On the Amendment,2015,0.190244,amendment,https://www.govtrack.us/congress/votes/114-2015/h476
475,117224,H.R. 427,2015-07-28T17:48:00,Failed,H.Amdt. 688 (Cicilline) to H.R. 427: Amendment sought to exempt rules pertaining to the protection of public health or safety ...,1/2,242,25,166,On the Amendment,2015,0.186275,amendment,https://www.govtrack.us/congress/votes/114-2015/h477
476,117229,H.R. 427,2015-07-28T17:52:00,Failed,"H.Amdt. 689 (Cicilline) to H.R. 427: Amendment sought to provide a ""special rule"" pertaining to the safety of any products ...",1/2,243,23,167,On the Amendment,2015,0.185366,amendment,https://www.govtrack.us/congress/votes/114-2015/h478
477,117225,H.R. 427,2015-07-28T17:55:00,Failed,H.Amdt. 690 (Nadler) to H.R. 427: Amendment sought to exempt from the bill's congressional approval requirement any rule pertaining to ...,1/2,241,25,167,On the Amendment,2015,0.181373,amendment,https://www.govtrack.us/congress/votes/114-2015/h479
478,117228,H.R. 427,2015-07-28T17:59:00,Failed,H.Amdt. 691 (Pocan) to H.R. 427: Amendment sought to exempt the Department of Veterans Affairs from the requirements of the ...,1/2,239,27,167,On the Amendment,2015,0.17734,amendment,https://www.govtrack.us/congress/votes/114-2015/h480
479,117226,H.R. 427,2015-07-28T18:17:00,Failed,On Motion to Recommit with Instructions: H.R. 427: Regulations from the Executive in Need of Scrutiny Act of 2015,1/2,241,25,167,On the Motion to Recommit,2015,0.181373,procedural,https://www.govtrack.us/congress/votes/114-2015/h481
480,117222,H.R. 427,2015-07-28T18:24:00,Passed,H.R. 427: Regulations from the Executive in Need of Scrutiny Act of 2015,1/2,165,25,243,On Passage of the Bill,2015,0.191176,passage,https://www.govtrack.us/congress/votes/114-2015/h482
481,117234,H.Res. 388,2015-07-29T14:16:00,Passed,"On Ordering the Previous Question: H.Res. 388: Providing for consideration of the bill (H.R. 1994) to amend title 38, United ...",1/2,180,11,242,On Ordering the Previous Question,2015,0.146919,procedural,https://www.govtrack.us/congress/votes/114-2015/h483
482,117235,H.Res. 388,2015-07-29T14:27:00,Passed,"H.Res. 388: Providing for consideration of the bill (H.R. 1994) to amend title 38, United States Code, to provide for ...",1/2,183,7,243,On the Resolution,2015,0.140845,passage,https://www.govtrack.us/congress/votes/114-2015/h484
483,117236,H.R. 1300,2015-07-29T14:35:00,Passed,H.R. 1300: First Responder Anthrax Preparedness Act,2/3,0,9,424,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h485
484,117237,H.R. 3236,2015-07-29T17:31:00,Passed,H.R. 3236: Surface Transportation and Veterans Health Care Choice Improvement Act of 2015,1/2,34,14,385,On Passage of the Bill,2015,0.837709,passage,https://www.govtrack.us/congress/votes/114-2015/h486
485,117239,H.R. 1994,2015-07-29T17:37:00,Failed,H.Amdt. 693 (Takano) to H.R. 1994: Amendment in the nature of a substitute sought to provide the VA Secretary the ...,1/2,233,9,191,On the Amendment,2015,0.0990566,amendment,https://www.govtrack.us/congress/votes/114-2015/h487
486,117240,H.R. 1994,2015-07-29T17:54:00,Failed,On Motion to Recommit with Instructions: H.R. 1994: VA Accountability Act of 2015,1/2,241,8,184,On the Motion to Recommit,2015,0.134118,procedural,https://www.govtrack.us/congress/votes/114-2015/h488
487,117238,H.R. 1994,2015-07-29T18:01:00,Passed,H.R. 1994: VA Accountability Act of 2015,1/2,170,7,256,On Passage of the Bill,2015,0.201878,passage,https://www.govtrack.us/congress/votes/114-2015/h489
488,117245,S. 1359,2015-09-08T18:57:00,Passed,S. 1359: E-Warranty Act of 2015,2/3,2,43,388,On Motion to Suspend the Rules and Pass,2015,0.989744,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h490
489,117246,H.Res. 412,2015-09-10T14:16:00,Passed,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...,1/2,186,4,243,On the Resolution,2015,0.132867,passage,https://www.govtrack.us/congress/votes/114-2015/h491
490,117248,H.Res. 411,2015-09-10T17:22:00,Passed,H.Res. 411: Finding that the President has not complied with section 2 of the Iran Nuclear Agreement Review Act of ...,1/2,186,2,245,On the Resolution,2015,0.136891,passage,https://www.govtrack.us/congress/votes/114-2015/h492
491,117250,H.R. 3461,2015-09-11T12:31:00,Failed,"H.R. 3461: To approve the Joint Comprehensive Plan of Action, signed at Vienna on July 14, 2015, relating to the ...",1/2,269,2,162,On Passage of the Bill,2015,0.24826,passage,https://www.govtrack.us/congress/votes/114-2015/h493
492,117249,H.R. 3460,2015-09-11T12:45:00,Passed,"H.R. 3460: To suspend until January 21, 2017, the authority of the President to waive, suspend, reduce, provide relief from, ...",1/2,186,0,247,On Passage of the Bill,2015,0.140878,passage,https://www.govtrack.us/congress/votes/114-2015/h494
493,117253,H.R. 1214,2015-09-16T19:15:00,Passed,H.R. 1214: National Forest Small Tracts Act Amendments Act of 2015,2/3,0,30,403,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h495
494,117252,H.R. 1949,2015-09-16T19:22:00,Passed,H.R. 1949: National Liberty Memorial Clarification Act of 2015,2/3,0,31,402,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h496
495,117256,H.Res. 420,2015-09-17T14:58:00,Passed,On Ordering the Previous Question: H.Res. 420: Providing for consideration of the bill (H.R. 348) to provide for improved coordination ...,1/2,179,16,238,On Ordering the Previous Question,2015,0.141487,procedural,https://www.govtrack.us/congress/votes/114-2015/h497
496,117258,H.Res. 420,2015-09-17T15:17:00,Agreed to,H.Amdt. 694 (Collins) to H.Res. 420: Add at the end the following: SEC. 4. The requirement of clause 6(a) of ...,1/2,187,10,237,On the Amendment,2015,0.117925,amendment,https://www.govtrack.us/congress/votes/114-2015/h498
497,117257,H.Res. 420,2015-09-17T15:24:00,Passed,H.Res. 420: Providing for consideration of the bill (H.R. 348) to provide for improved coordination of agency actions in the ...,1/2,183,13,238,On the Resolution,2015,0.130641,passage,https://www.govtrack.us/congress/votes/114-2015/h499
498,117262,H.R. 758,2015-09-17T17:02:00,Failed,On Motion to Recommit with Instructions: H.R. 758: Lawsuit Abuse Reduction Act of 2015,1/2,239,16,179,On the Motion to Recommit,2015,0.143541,procedural,https://www.govtrack.us/congress/votes/114-2015/h500
499,117261,H.R. 758,2015-09-17T17:11:00,Passed,H.R. 758: Lawsuit Abuse Reduction Act of 2015,1/2,185,8,241,On Passage of the Bill,2015,0.131455,passage,https://www.govtrack.us/congress/votes/114-2015/h501
500,117259,H.Res. 421,2015-09-17T17:19:00,Passed,On Ordering the Previous Question: H.Res. 421: Providing for consideration of the bill (H.R. 3134) to provide for a moratorium ...,1/2,183,8,243,On Ordering the Previous Question,2015,0.140845,procedural,https://www.govtrack.us/congress/votes/114-2015/h502
501,117260,H.Res. 421,2015-09-17T17:28:00,Passed,H.Res. 421: Providing for consideration of the bill (H.R. 3134) to provide for a moratorium on Federal funding to Planned ...,1/2,179,9,246,On the Resolution,2015,0.157647,passage,https://www.govtrack.us/congress/votes/114-2015/h503
502,117263,H.R. 3134,2015-09-18T12:39:00,Failed,On Motion to Recommit with Instructions: H.R. 3134: Defund Planned Parenthood Act of 2015,1/2,245,6,183,On the Motion to Recommit,2015,0.14486,procedural,https://www.govtrack.us/congress/votes/114-2015/h504
503,117265,H.R. 3134,2015-09-18T12:47:00,Passed,H.R. 3134: Defund Planned Parenthood Act of 2015,1/2,187,6,241,On Passage of the Bill,2015,0.126168,passage,https://www.govtrack.us/congress/votes/114-2015/h505
504,117264,H.R. 3504,2015-09-18T12:54:00,Passed,H.R. 3504: Born-Alive Abortion Survivors Protection Act,1/2,177,9,248,On Passage of the Bill,2015,0.167059,passage,https://www.govtrack.us/congress/votes/114-2015/h506
505,117268,H.R. 322,2015-09-24T15:11:00,Passed,"H.R. 322: To designate the facility of the United States Postal Service located at 16105 Swingley Ridge Road in Chesterfield, ...",2/3,0,29,405,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h507
506,117273,H.R. 348,2015-09-25T11:06:00,Failed,H.Amdt. 699 (Lowenthal) to H.R. 348: Amendment sought to prevent further evaluation or adoption of proposed project alternatives that do ...,1/2,228,36,170,On the Amendment,2015,0.145729,amendment,https://www.govtrack.us/congress/votes/114-2015/h508
507,117276,H.R. 348,2015-09-25T11:14:00,Agreed to,H.Amdt. 700 (Grijalva) to H.R. 348: Amendment to require an evaluation of each alternative in an environmental impact statement or ...,1/2,88,26,320,On the Amendment,2015,0.568627,amendment,https://www.govtrack.us/congress/votes/114-2015/h509
508,117271,H.R. 348,2015-09-25T11:19:00,Failed,H.Amdt. 701 (Gallego) to H.R. 348: Amendment sought to grant deadline extensions if requested by a state or local elected ...,1/2,230,25,179,On the Amendment,2015,0.124694,amendment,https://www.govtrack.us/congress/votes/114-2015/h510
509,117272,H.R. 348,2015-09-25T11:24:00,Failed,H.Amdt. 702 (Jackson Lee) to H.R. 348: Amendment sought to strike the provisions in the bill that deem approved any ...,1/2,237,24,173,On the Amendment,2015,0.156098,amendment,https://www.govtrack.us/congress/votes/114-2015/h511
510,117278,H.R. 348,2015-09-25T11:28:00,Failed,H.Amdt. 703 (Dingell) to H.R. 348: Amendment sought to prevent a project from being approved under the timeline set forth ...,1/2,223,24,187,On the Amendment,2015,0.0878049,amendment,https://www.govtrack.us/congress/votes/114-2015/h512
