,Member,Bill,Link,Vote,Question
2581,412612,116115, https://www.govtrack.us/congress/votes/114-2015/h12 ,No,"H.Res. 19: Providing for consideration of the bill (H.R. 3) to approve the Keystone XL Pipeline, and providing for consideration ..."
2582,412612,116119, https://www.govtrack.us/congress/votes/114-2015/h14 ,No,H.R. 30: Save American Workers Act of 2015
2583,412612,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,No,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
2584,412612,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
2585,412612,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
2586,412612,116787, https://www.govtrack.us/congress/votes/114-2015/h447 ,No,H.R. 2898: Western Water and American Food Security Act of 2015
2587,412612,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
2588,412612,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,No,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
2589,412612,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
2590,412612,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
2591,412612,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
2592,412612,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
2593,412613,116183, https://www.govtrack.us/congress/votes/114-2015/h50 ,No,H.R. 351: LNG Permitting Certainty and Transparency Act
2594,412613,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,Yea,H.R. 749: Passenger Rail Reform and Investment Act of 2015
2595,412613,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,No,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
2596,412613,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
2597,412613,116763, https://www.govtrack.us/congress/votes/114-2015/h433 ,Yea,H.R. 6: 21st Century Cures Act
2598,412613,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
2599,412613,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
2600,412613,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,No,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
2601,412613,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
2602,412613,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
2603,412613,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
2604,412613,117302, https://www.govtrack.us/congress/votes/114-2015/h535 ,Yea,H.R. 1839: RAISE Act of 2015
2605,412613,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
2606,412614,116275, https://www.govtrack.us/congress/votes/114-2015/h107 ,Yea,H.R. 294: Long-Term Care Veterans Choice Act
2607,412614,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,Yea,H.R. 749: Passenger Rail Reform and Investment Act of 2015
2608,412614,116311, https://www.govtrack.us/congress/votes/114-2015/h130 ,Yea,H.R. 360: Native American Housing Assistance and Self-Determination Reauthorization Act of 2015
2609,412614,116310, https://www.govtrack.us/congress/votes/114-2015/h131 ,Yea,H.Res. 162: Calling on the President to provide Ukraine with military assistance to defend its sovereignty and territorial integrity.
2610,412614,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,Yea,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
2611,412614,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
2612,412614,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
2613,412614,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
2614,412614,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,Yea,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
2615,412614,117253, https://www.govtrack.us/congress/votes/114-2015/h495 ,Yea,H.R. 1214: National Forest Small Tracts Act Amendments Act of 2015
2616,412614,117252, https://www.govtrack.us/congress/votes/114-2015/h496 ,Yea,H.R. 1949: National Liberty Memorial Clarification Act of 2015
2617,412614,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,Yea,H.R. 3134: Defund Planned Parenthood Act of 2015
2618,412614,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
2619,412614,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,Yea,H.R. 3457: Justice for Victims of Iranian Terrorism Act
2620,412614,117858, https://www.govtrack.us/congress/votes/114-2015/h549 ,Yea,H.R. 702: To adapt to changing crude oil market conditions.
2621,412614,117882, https://www.govtrack.us/congress/votes/114-2015/h567 ,Yea,H.Res. 483: Providing for consideration of the bill (H.R. 3762) to provide for reconciliation pursuant to section 2002 of the ...
2622,412614,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,Yea,H.R. 1090: Retail Investor Protection Act
2623,412615,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
2624,412615,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,Yea,H.R. 749: Passenger Rail Reform and Investment Act of 2015
2625,412615,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,No,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
2626,412615,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
2627,412615,116719, https://www.govtrack.us/congress/votes/114-2015/h392 ,No,"H.Res. 347: Providing for further consideration of the bill (H.R. 5) to support State and local accountability for public education, ..."
2628,412615,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
2629,412615,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
2630,412615,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
2631,412615,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,No,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
2632,412615,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
2633,412615,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
2634,412615,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
2635,412615,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
2636,412616,116179, https://www.govtrack.us/congress/votes/114-2015/h46 ,No,"H.Res. 48: Providing for consideration of the bill (H.R. 351) to provide for expedited approval of exportation of natural gas, ..."
2637,412616,116180, https://www.govtrack.us/congress/votes/114-2015/h47 ,Yea,H.R. 469: Strengthening Child Welfare Response to Trafficking Act of 2015
2638,412616,116181, https://www.govtrack.us/congress/votes/114-2015/h48 ,Yea,H.R. 246: To improve the response to victims of child sex trafficking.
2639,412616,116183, https://www.govtrack.us/congress/votes/114-2015/h50 ,No,H.R. 351: LNG Permitting Certainty and Transparency Act
2640,412616,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
2641,412616,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,Yea,H.R. 749: Passenger Rail Reform and Investment Act of 2015
2642,412616,116445, https://www.govtrack.us/congress/votes/114-2015/h174 ,Yea,H.R. 373: Good Samaritan Search and Recovery Act
2643,412616,116443, https://www.govtrack.us/congress/votes/114-2015/h175 ,Yea,H.R. 1324: Arapaho National Forest Boundary Adjustment Act of 2015
2644,412616,116495, https://www.govtrack.us/congress/votes/114-2015/h216 ,Yea,H.R. 606: Dont Tax Our Fallen Public Safety Heroes Act
2645,412616,116496, https://www.govtrack.us/congress/votes/114-2015/h219 ,No,H.R. 1732: Regulatory Integrity Protection Act of 2015
2646,412616,116616, https://www.govtrack.us/congress/votes/114-2015/h309 ,No,H.R. 2289: Commodity End-User Relief Act
2647,412616,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,No,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
2648,412616,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
2649,412616,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
2650,412616,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
2651,412616,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
2652,412616,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
2653,412616,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
2654,412616,117219, https://www.govtrack.us/congress/votes/114-2015/h471 ,No,"H.Res. 380: Providing for consideration of the bill (H.R. 427) to amend chapter 8 of title 5, United States Code, ..."
2655,412616,117220, https://www.govtrack.us/congress/votes/114-2015/h472 ,Yea,H.R. 675: Veterans Compensation Cost-of-Living Adjustment Act of 2015
2656,412616,117222, https://www.govtrack.us/congress/votes/114-2015/h482 ,No,H.R. 427: Regulations from the Executive in Need of Scrutiny Act of 2015
2657,412616,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,No,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
2658,412616,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
2659,412616,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
2660,412616,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
2661,412616,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
2662,412617,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
2663,412617,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,Yea,H.R. 749: Passenger Rail Reform and Investment Act of 2015
2664,412617,116616, https://www.govtrack.us/congress/votes/114-2015/h309 ,No,H.R. 2289: Commodity End-User Relief Act
2665,412617,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,No,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
2666,412617,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
2667,412617,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
2668,412617,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
2669,412617,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
2670,412617,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,No,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
2671,412617,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
2672,412617,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
2673,412617,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
2674,412617,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
2675,412393,116677, https://www.govtrack.us/congress/votes/114-2015/h366 ,Yea,H.Res. 315: Providing for consideration of the bill (H.R. 2596) to authorize appropriations for fiscal year 2016 for intelligence and ...
2676,412393,117302, https://www.govtrack.us/congress/votes/114-2015/h535 ,Yea,H.R. 1839: RAISE Act of 2015
2677,412392,116275, https://www.govtrack.us/congress/votes/114-2015/h107 ,Yea,H.R. 294: Long-Term Care Veterans Choice Act
2678,412392,116338, https://www.govtrack.us/congress/votes/114-2015/h143 ,Yea,H.Res. 173: Providing for consideration of the bill (H.R. 2) to amend title XVIII of the Social Security Act to ...
2679,412392,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
2680,412392,116674, https://www.govtrack.us/congress/votes/114-2015/h365 ,Yea,H.R. 2559: To designate the PFC Milton A. Lee Medal of Honor Memorial Highway in the State of Texas.
2681,412392,116723, https://www.govtrack.us/congress/votes/114-2015/h409 ,Yea,H.Amdt. 597 (Hardy) to H.R. 2822: Amendment inserts language prohibiting use of funds by public land management agencies from making ...
2682,412392,116766, https://www.govtrack.us/congress/votes/114-2015/h434 ,Yea,H.R. 2499: Veterans Entrepreneurship Act of 2015
2683,412392,116800, https://www.govtrack.us/congress/votes/114-2015/h448 ,Yea,H.R. 1557: Federal Employee Antidiscrimination Act of 2015
2684,412392,117911, https://www.govtrack.us/congress/votes/114-2015/h582 ,Yea,H.R. 1853: To direct the President to develop a strategy to obtain observer status for Taiwan in the International Criminal ...
2685,412395,117268, https://www.govtrack.us/congress/votes/114-2015/h507 ,Yea,"H.R. 322: To designate the facility of the United States Postal Service located at 16105 Swingley Ridge Road in Chesterfield, ..."
